,id,Name,Gender,Account created at,Bio-cluster,Tweet cluster,Sentiment,Verification Status,Followers Network Metrics,Number of Followers,Friends Network-metrics,Total Tweet activity,Retweet count,Activity status,Media attachments,Source of tweet,Location
2277,1525964275256270848,Rick Marriner,F,2009,cluster0,Topic3,Positive,False,Not Influential,857,74,10078,0,Highly active,No Media Attached,Twitter for iPhone,USA
2278,1525964148760268800,"Colonial Rebel, Pheardom",M,2012,cluster0,Topic0,negative,False,Not Influential,918,2287,12228,0,Highly active,No Media Attached,Twitter Web App,ph33rsphun@gmail.com
2279,1525963897378848768,Youdidwoot?,Unknown,2020,cluster0,Topic3,Neutral,False,Not Influential,21,41,221,0,Highly active,No Media Attached,Twitter Web App,done
2280,1525963617270501376,SteelRain,Unknown,2022,cluster0,Topic3,negative,False,Not Influential,0,1,1,0,Not that active,No Media Attached,Twitter for Android,
2281,1525963510697578498,Mandinha 🇵🇹,F,2009,cluster4,Topic0,Neutral,False,Not Influential,78,186,5798,0,Highly active,No Media Attached,Twitter Web App,"Faro, Portugal"
2282,1525963346167615489,Bigbleu515,Unknown,2018,cluster1,Topic3,Neutral,False,Not Influential,790,4263,4316,0,Highly active,No Media Attached,Twitter for Android,"Niagara, Ontario"
2283,1525963331806314502,David Di Biase,M,2011,cluster0,Topic3,Positive,False,Not Influential,486,431,2178,0,Highly active,No Media Attached,Twitter for Mac,"Toronto, Canada"
2284,1525962996882841602,Hayat,M,2016,cluster0,Topic3,Neutral,False,Not Influential,1035,818,10594,0,Highly active,No Media Attached,Twitter for Android,"Proxima centauri B, Megadron 0"
2285,1525962977727373314,President Elect J Hunto,M,2016,cluster0,Topic3,Neutral,False,Not Influential,6,33,115,0,Highly active,No Media Attached,Twitter for Android,
2286,1525962860760907776,Zorn Family Snocross,Unknown,2016,cluster0,Topic3,Neutral,False,Not Influential,93,168,2533,0,Highly active,No Media Attached,Twitter Web App,ISOC Nationals 
2287,1525962851847897093,Alexander Duffey,M,2021,cluster0,Topic3,Neutral,False,Not Influential,4,149,91,0,Highly active,No Media Attached,Twitter for iPhone,
2288,1525962719639183360,ImChase.eth,Unknown,2018,cluster0,Topic3,Neutral,False,Not Influential,408,2120,5701,0,Highly active,No Media Attached,Twitter for iPhone,"California, USA"
2289,1525962689800830977,Susan Hatch,F,2012,cluster0,Topic0,Neutral,False,Not Influential,4173,4990,144823,0,Highly active,No Media Attached,Twitter Web App,Duwamish land
2290,1525962560222142465,Naidu. 🐾 $PAW,F,2022,cluster0,Topic3,Neutral,False,Not Influential,184,1758,3958,0,Highly active,No Media Attached,Twitter for Android,Bolton
2291,1525962533315690496,Craig 🎙,M,2021,cluster0,Topic3,Neutral,False,Not Influential,96,264,775,0,Highly active,No Media Attached,Twitter for iPhone,"Clydebank, Scotland"
2292,1525962522620207115,Tinda Zaszcek,F,2021,cluster5,Topic3,Positive,False,Not Influential,331,150,5856,0,Highly active,No Media Attached,Twitter Web App,Kansas City
2293,1525962479175708676,kellyjohnsonhaskell,Unknown,2009,cluster1,Topic3,Neutral,False,Not Influential,7316,7099,287752,0,Highly active,No Media Attached,Twitter for iPhone,"Jacksonville, Alabama"
2294,1525962434565005313,ENVtuber🇱🇰Yel Telamon Low🇺🇲යෙළ් ටෙලමොන් ලොවු,Unknown,2020,cluster0,Topic3,negative,False,Not Influential,132,639,6440,0,Highly active,No Media Attached,Twitter for Android,
2295,1525962422111989761,Joshua Lawson,M,2022,cluster0,Topic3,negative,False,Not Influential,2,115,22,0,Not that active,No Media Attached,Twitter for Android,
2296,1525962334182592513,WizJay. | Aspiring Director/Musician,Unknown,2021,cluster0,Topic1,negative,False,Not Influential,254,1774,6237,0,Highly active,No Media Attached,Twitter for iPhone,"North Las Vegas, NV"
2297,1525962262657347586,Damilola,N,2017,cluster4,Topic3,Neutral,False,Not Influential,2300,2419,48692,0,Highly active,No Media Attached,Twitter for Android,Monte Carlo
2298,1525962262586044417,Zedrick Valec,M,2022,cluster0,Topic3,negative,False,Not Influential,1,73,40,0,Not that active,No Media Attached,Twitter Web App,lima
2299,1525962239018139648,🪴 FLWRPOT Cannabis🪴,Unknown,2015,cluster0,Topic3,negative,False,Not Influential,1572,1652,9014,0,Highly active,No Media Attached,Twitter for Android,"Adrian, MI"
2300,1525962238602792961,Smit Nikam,F,2009,cluster0,Topic3,Neutral,False,Not Influential,898,246,2160,0,Highly active,No Media Attached,Twitter for iPhone,India
2301,1525962105064550400,braynz,N,2010,cluster0,Topic0,Positive,False,Not Influential,422,370,1598,0,Highly active,No Media Attached,Twitter for iPhone,Empire of the sun
2302,1525961978451304451,Nick Brockis💙🇺🇦,F,2012,cluster2,Topic3,negative,False,Not Influential,417,492,40800,0,Highly active,No Media Attached,Twitter for Android,"Telford, Shropshire, England"
2303,1525961941394542592,🏒🧡Go Leafs Go. 💚💙🇨🇦,F,2016,cluster5,Topic3,Neutral,False,Not Influential,1769,2065,40545,0,Highly active,No Media Attached,Twitter for iPhone,
2304,1525961820447469568,️️ ️️️️️️️️️ ️️ ️️ ️️,Unknown,2019,cluster3,Topic0,negative,False,Not Influential,167,3225,9066,0,Highly active,No Media Attached,Twitter for Android,test location please ignore
2305,1525961490779344896,Ace of Spades™♠️,F,2009,cluster0,Topic3,Positive,False,Not Influential,158,181,12588,0,Highly active,No Media Attached,Twitter Web App,"Surf City, CA"
2306,1525961124222423042,John Duffy 🧢,F,2015,cluster0,Topic3,Neutral,False,Not Influential,114,747,1474,0,Highly active,No Media Attached,Twitter for iPhone,"Colorado, USA"
2307,1525961003506098176,Jason Torres,M,2018,cluster0,Topic3,Neutral,False,Not Influential,66,161,1974,0,Highly active,No Media Attached,Twitter for iPhone,"Thornton, CO"
2308,1525960955196321795,Johan Jonas,F,2016,cluster0,Topic3,Neutral,False,Not Influential,10,54,1646,0,Highly active,No Media Attached,Twitter for Android,"Liverpool, England"
2309,1525960862338633729,Tutas_,F,2020,cluster0,Topic3,Positive,False,Not Influential,3,77,510,0,Highly active,No Media Attached,Twitter for Android,your one and only mother
2310,1525960662916091905,OttoPilot Just-a-Bot MayB,Unknown,2015,cluster0,Topic0,Neutral,False,Not Influential,385,797,10162,3,Highly active,No Media Attached,Twitter for iPhone,United States
2311,1525960501691228161,SCMountainDad ⛰⚡️🚙,Unknown,2019,cluster0,Topic0,Neutral,False,Not Influential,1256,1215,12609,0,Highly active,No Media Attached,Twitter Web App,Santa Cruz Mountains
2312,1525960392182222848,Cosmoseus ⚛ ⭐🌜😌,Unknown,2018,cluster0,Topic3,Neutral,False,Not Influential,33,213,658,1,Highly active,No Media Attached,Twitter for Android,GN-Z11
2313,1525960390630309889,Celestialgming,Unknown,2022,cluster0,Topic3,Neutral,False,Not Influential,6,15,709,0,Highly active,No Media Attached,Twitter for Android,
2314,1525960340084871169,Brian James,F,2010,cluster0,Topic3,Neutral,False,Not Influential,49,204,4222,0,Highly active,No Media Attached,Twitter for iPad,"Telford, England"
2315,1525960335940886528,Hayli May Cox,F,2009,cluster0,Topic0,Neutral,False,Not Influential,386,718,584,0,Highly active,No Media Attached,Twitter Web App,"Columbia, Missouri"
2316,1525960221503410176,Rootsyl,Unknown,2020,cluster0,Topic3,Positive,False,Not Influential,55,795,1462,0,Highly active,No Media Attached,Twitter for Android,
2317,1525960067052363776,"Tux, the Tactical Nuclear Penguin 🐧",F,2010,cluster2,Topic3,Positive,False,Not Influential,704,1548,9579,0,Highly active,No Media Attached,Twitter Web App,"Barcelona, EU"
2318,1525960024673116161,loneangel🐉,Unknown,2022,cluster1,Topic3,Positive,False,Not Influential,34,197,943,0,Highly active,No Media Attached,Twitter for iPhone,
2319,1525959955613892609,Devouris 🏳‍🌈,M,2020,cluster0,Topic3,negative,False,Not Influential,28,345,877,0,Highly active,No Media Attached,Twitter for iPhone,"South Carolina, USA"
2320,1525959714747473920,tio,F,2021,cluster0,Topic3,Neutral,False,Not Influential,582,622,11218,0,Highly active,No Media Attached,Twitter for Android,
2321,1525959584875106304,T.Lund,Unknown,2021,cluster0,Topic3,negative,False,Not Influential,136,185,10606,0,Highly active,No Media Attached,Twitter for Android,"Washington, USA"
2322,1525959476804833280,mrs.einstein,Unknown,2009,cluster0,Topic3,Neutral,False,Not Influential,730,795,25443,0,Highly active,No Media Attached,Twitter Web App,"nairobi,kenya"
2323,1525959312467582976,Breelzebub,Unknown,2021,cluster0,Topic1,Positive,False,Not Influential,180,640,10571,0,Highly active,No Media Attached,Twitter for Android,"Denver, CO"
2324,1525959068917059585,CJ,M,2009,cluster0,Topic3,Positive,False,Not Influential,94,355,1471,0,Highly active,No Media Attached,Twitter for Android,"Orlando, FL"
2325,1525958969411395585,Crypto_Blinders,Unknown,2021,cluster1,Topic3,Positive,False,Not Influential,72,216,2755,0,Highly active,No Media Attached,Twitter Web App,The Greatest
2326,1525958937291505664,Berserksun 🔋🤖💎🙌🚀🌖,Unknown,2010,cluster0,Topic3,Neutral,False,Not Influential,112,163,12603,0,Highly active,No Media Attached,Twitter for iPhone,Peoplekind Land
2327,1525958891716202496,Sage The Unruly,F,2016,cluster0,Topic3,Positive,False,Not Influential,4864,4625,61967,0,Highly active,No Media Attached,Twitter for iPhone,The Edge of Chaos.
2328,1525958793582063617,SPQ7am,Unknown,2020,cluster3,Topic3,negative,False,Not Influential,63,43,1576,0,Highly active,No Media Attached,Twitter for Android,
2329,1525958630062837761,Gerry,M,2022,cluster0,Topic3,Positive,False,Not Influential,5,69,68,0,Highly active,No Media Attached,Twitter for iPhone,
2330,1525958551277031429,Max Larkins,M,2021,cluster0,Topic0,Neutral,False,Not Influential,53,103,4537,2,Highly active,No Media Attached,Twitter for Android,"Nashville, TN"
2331,1525958228240130048,Sadaf,F,2012,cluster0,Topic3,Neutral,False,Not Influential,4774,2493,24510,0,Highly active,No Media Attached,Twitter for iPhone,Somewhere 
2332,1525958196569022465,Jhilde,F,2021,cluster0,Topic2,Positive,False,Not Influential,27,82,519,0,Highly active,No Media Attached,Twitter for iPhone,
2333,1525958193536503810,John,F,2010,cluster0,Topic3,Positive,False,Not Influential,1552,1494,190941,0,Highly active,No Media Attached,Twitter for iPhone,UK
2334,1525957919992324096,Jimmy,F,2022,cluster0,Topic2,Neutral,False,Not Influential,11,261,52,0,Highly active,No Media Attached,Twitter for iPhone,"Roswell, GA"
2335,1525957916532121600,North Erer,N,2021,cluster0,Topic3,Positive,False,Not Influential,286,990,4873,0,Highly active,No Media Attached,Twitter for Android,oops
2336,1525957806532268032,Listener,Unknown,2010,cluster0,Topic3,Positive,False,Not Influential,504,602,42086,0,Highly active,No Media Attached,Twitter Web App,"Jackson, MS"
2337,1525957653884768258,Wm E Becker,N,2021,cluster4,Topic5,Positive,False,Not Influential,90,134,1924,0,Highly active,No Media Attached,Twitter Web App,
2338,1525957514616971264,Victor M,F,2022,cluster3,Topic3,Positive,False,Not Influential,0,1,2,0,Not that active,No Media Attached,Twitter Web App,
2339,1525957442156232706,Ӕ Humanist Engineer 🇺🇦,Unknown,2014,cluster0,Topic3,Positive,False,Influential,14995,4792,206399,1,Highly active,No Media Attached,Twitter for iPhone,"Ohio, USA"
2340,1525957360195358721,Eddie King,F,2012,cluster5,Topic3,negative,False,Not Influential,55,447,6224,0,Highly active,No Media Attached,Twitter for Android,World Wide
2341,1525957327756705792,Ranalorian 🇪🇦,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,249,1506,933,0,Highly active,No Media Attached,Twitter for Android,"Mandalore, Borde Exterior"
2342,1525957299566682117,Chris,M,2021,cluster0,Topic3,Positive,False,Not Influential,147,258,22630,1,Highly active,No Media Attached,Twitter Web App,Over the rainbow.
2343,1525957217031434240,KB,Unknown,2012,cluster0,Topic3,Neutral,False,Not Influential,48,58,884,0,Highly active,No Media Attached,Twitter for Android,"Punjab, Pakistan"
2344,1525956998759686144,Ry Shula,F,2021,cluster3,Topic0,Neutral,False,Not Influential,153,1328,329,0,Highly active,No Media Attached,Twitter for iPhone,"St Louis, MO"
2345,1525956699500298241,Franck Shades,N,2021,cluster0,Topic3,negative,False,Not Influential,151,371,3056,0,Highly active,No Media Attached,Twitter for Android,
2346,1525956540708098048,MMA Jobu Tobaki,Unknown,2021,cluster0,Topic3,Positive,False,Not Influential,59,296,1812,0,Highly active,No Media Attached,Twitter for iPhone,TEXAS
2347,1525956535683125248,"Carl Lazlo, Esq.",F,2021,cluster0,Topic3,Positive,False,Not Influential,25,190,2725,0,Highly active,No Media Attached,Twitter Web App,What happens in Vegas...
2348,1525956475381862405,NftMwalimu,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,46,264,179,0,Highly active,No Media Attached,Twitter for Android,
2349,1525956450354401281,(RG)OakGill 🦍🏴‍☠️🩳,Unknown,2016,cluster0,Topic3,Neutral,False,Not Influential,1579,2692,25124,0,Highly active,No Media Attached,Twitter for Android,"Oak Hill, WV"
2350,1525956292925349889,Paa Kofi,F,2021,cluster0,Topic3,Neutral,False,Not Influential,16,213,767,0,Highly active,No Media Attached,Twitter for Android,
2351,1525956253276680194,VeganPagan🐬,Unknown,2017,cluster0,Topic3,negative,False,Not Influential,118,294,7357,0,Highly active,No Media Attached,Twitter for Android,
2352,1525956200226992129,Rock,F,2011,cluster0,Topic5,Neutral,False,Not Influential,898,1168,1260,0,Highly active,No Media Attached,Twitter for Android,"New Delhi, India"
2353,1525956105863680000,Rosi Thomason,F,2022,cluster1,Topic0,Neutral,False,Not Influential,65,161,319,0,Highly active,No Media Attached,Twitter for iPhone,
2354,1525956100926976006,Anonymous Ape 🍿🎬🎮🇫🇮,F,2021,cluster0,Topic0,Neutral,False,Not Influential,3680,2305,38212,0,Highly active,No Media Attached,Twitter for iPhone,Finland 🇫🇮
2355,1525956066881708032,reeeraaaw,M,2020,cluster0,Topic3,Neutral,False,Not Influential,19,248,3329,0,Highly active,No Media Attached,Twitter for Android,
2356,1525956056001789952,TheScentOfGlitter✨ 🌻,Unknown,2013,cluster3,Topic3,Neutral,False,Not Influential,168,251,1266,0,Highly active,No Media Attached,Twitter for iPad,🌳🎣🐿🦆🍁🌧⚾️ A flyover state
2357,1525955932773130246,Neon Lights,F,2022,cluster0,Topic3,Positive,False,Not Influential,0,27,72,0,Highly active,No Media Attached,Twitter Web App,
2358,1525955896139988992,Dj Advocate Zambia,N,2014,cluster0,Topic3,Neutral,False,Not Influential,50,298,80,0,Highly active,No Media Attached,Twitter for Android,"Lusaka, Zambia"
2359,1525955708935712768,Rdarrion,Unknown,2021,cluster0,Topic2,Neutral,False,Not Influential,35,42,187,0,Highly active,No Media Attached,Twitter for iPhone,
2360,1525955318034771968,Mike,F,2009,cluster0,Topic3,Neutral,False,Not Influential,543,280,20109,0,Highly active,No Media Attached,Twitter for iPhone,"Portland, OR"
2361,1525955306269945857,🇰🇼Snowdrop❄,Unknown,2011,cluster0,Topic3,negative,False,Not Influential,411,276,18121,0,Highly active,No Media Attached,Twitter for iPhone,🇰🇼 Kuwait 
2362,1525955084911529984,Prateek Raj,M,2021,cluster0,Topic3,negative,False,Not Influential,6,303,34,0,Not that active,No Media Attached,Twitter for Android,
2363,1525955064648507392,Natsumi,F,2021,cluster0,Topic0,Neutral,False,Not Influential,672,423,9334,0,Highly active,No Media Attached,Twitter for iPhone,Online
2364,1525955060580028416,Gregory Lanzillo,M,2021,cluster0,Topic3,Neutral,False,Not Influential,1464,2338,3804,0,Highly active,No Media Attached,Twitter for iPhone,"Las Vegas, NV"
2365,1525954907467022342,🪄LightThat.Shine✨,Unknown,2017,cluster1,Topic3,Positive,False,Not Influential,101,107,1298,0,Highly active,No Media Attached,Twitter for iPhone,"In the Cut, Rollin Doobies Up"
2366,1525954774436388868,J🖤✨,M,2022,cluster0,Topic3,Neutral,False,Not Influential,7,23,316,0,Highly active,No Media Attached,Twitter for iPhone,561
2367,1525954647193636865,You're Stupid,F,2013,cluster0,Topic3,Neutral,False,Not Influential,19,162,3143,0,Highly active,No Media Attached,Twitter for Android,
2368,1525954394478501888,Justin List 👨🏻‍💻 ⚡️,M,2009,cluster0,Topic3,Neutral,False,Not Influential,865,2946,43064,0,Highly active,No Media Attached,Twitter for iPhone,London
2369,1525954360013901827,David L.,M,2018,cluster0,Topic3,Neutral,False,Not Influential,258,245,820,0,Highly active,No Media Attached,Twitter for iPhone,"Charlotte, NC"
2370,1525954347276075008,ORIONBLUE 🐋🦈🐟💉💉💉,Unknown,2019,cluster0,Topic3,Neutral,False,Not Influential,2595,4257,102984,0,Highly active,No Media Attached,Twitter for Android,
2371,1525954179847553038,buck mandible,F,2014,cluster4,Topic0,Neutral,False,Not Influential,38,163,2557,0,Highly active,No Media Attached,Twitter for iPhone,Lloyd Braun’s garage
2372,1525954038088572930,Sarin,F,2020,cluster0,Topic0,Neutral,False,Not Influential,827,557,36467,0,Highly active,No Media Attached,Twitter for iPhone,"Leiria, Portugal"
2373,1525953914104819713,Ralph De Adder 🇨🇦,M,2012,cluster0,Topic3,Neutral,False,Not Influential,461,572,3654,0,Highly active,No Media Attached,Twitter for iPhone,
2374,1525953691328516096,AdotKitz,Unknown,2020,cluster0,Topic0,Neutral,False,Not Influential,186,429,28488,0,Highly active,No Media Attached,Twitter for Android,
2375,1525953651465912320,Erkan Kino,M,2021,cluster0,Topic3,negative,False,Not Influential,15,398,253,0,Highly active,No Media Attached,Twitter for Android,İzmir
